,Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
14458,C_CND_014459,6/5/2023,Male,15839.999999999998,Hatfield Volkswagen,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,99301-3882,SUV,6327093,Pasco
14459,C_CND_014460,6/5/2023,Male,3135.0,Gartner Buick Hyundai Saab,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,38701-8047,Hardtop,7942052,Greenville
14460,C_CND_014461,6/5/2023,Male,5016.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,99301-3882,Hardtop,7019608,Pasco
14461,C_CND_014462,6/5/2023,Male,6594.5,Motor Vehicle Branch Office,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26500,78758-7841,Hatchback,8359465,Austin
14462,C_CND_014463,6/5/2023,Female,7040.0,Nebo Chevrolet,Volvo,C70,Overhead Camshaft,Manual,Pale White,82000,06457-3834,Hatchback,8536245,Middletown
14463,C_CND_014464,6/5/2023,Male,8712.0,New Castle Ford Lincoln Mercury,Toyota,Sienna,Overhead Camshaft,Manual,Pale White,19000,60504-7114,Passenger,8889281,Aurora
14464,C_CND_014465,6/5/2023,Male,10120.0,Pars Auto Sales,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,38701-8047,Hatchback,8957979,Greenville
14465,C_CND_014466,6/5/2023,Male,10120.0,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,528i,Overhead Camshaft,Manual,Pale White,29000,99301-3882,SUV,6295714,Pasco
14466,C_CND_014467,6/5/2023,Female,14300.0,Progressive Shippers Cooperative Association No,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Passenger,6805620,Janesville
14467,C_CND_014468,6/5/2023,Female,13200.0,Rabun Used Car Sales,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,85257-3102,Hatchback,6325183,Scottsdale
14468,C_CND_014469,6/5/2023,Male,148.5,Progressive Shippers Cooperative Association No,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,53546-9427,SUV,8359629,Janesville
14469,C_CND_014470,6/5/2023,Male,18150.0,Rabun Used Car Sales,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31000,85257-3102,SUV,6898256,Scottsdale
14470,C_CND_014471,6/5/2023,Male,56100.0,Race Car Help,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,12000,78758-7841,Hatchback,8515019,Austin
14471,C_CND_014472,6/5/2023,Male,29370.0,Ryder Truck Rental and Leasing,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,06457-3834,SUV,8383052,Middletown
14472,C_CND_014473,6/5/2023,Male,5060.0,Tri-State Mack Inc,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,25000,85257-3102,Hardtop,6841965,Austin
14473,C_CND_014474,6/5/2023,Male,148.5,Star Enterprises Inc,Subaru,Forester,Overhead Camshaft,Manual,Pale White,17000,99301-3882,Hardtop,6831259,Pasco
14474,C_CND_014475,6/5/2023,Female,10340.0,Race Car Help,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,78758-7841,SUV,6535626,Austin
14475,C_CND_014476,6/5/2023,Male,148.5,Ryder Truck Rental and Leasing,Audi,A6,Overhead Camshaft,Manual,Pale White,14000,06457-3834,SUV,8024419,Middletown
14476,C_CND_014477,6/5/2023,Male,148.5,Saab-Belle Dodge,Volvo,C70,Overhead Camshaft,Manual,Black,17000,60504-7114,Hatchback,6643266,Aurora
14477,C_CND_014478,6/5/2023,Male,148.5,Enterprise Rent A Car,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,60504-7114,Hardtop,6841244,Aurora
14478,C_CND_014479,6/5/2023,Male,7150.0,Star Enterprises Inc,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,99301-3882,SUV,8405261,Pasco
14479,C_CND_014480,6/5/2023,Male,26070.0,Hatfield Volkswagen,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Hardtop,7886683,Pasco
14480,C_CND_014481,6/5/2023,Female,148.5,Iceberg Rentals,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,53546-9427,Hardtop,7623786,Janesville
14481,C_CND_014482,6/5/2023,Male,9570.0,U-Haul CO,Dodge,Dakota,Overhead Camshaft,Manual,Pale White,12000,78758-7841,Sedan,6006809,Austin
14482,C_CND_014483,6/5/2023,Male,10725.0,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,22000,78758-7841,Hardtop,6509479,Austin
14483,C_CND_014484,6/5/2023,Male,7150.0,Clay Johnson Auto Sales,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,78758-7841,Hatchback,7272262,Aurora
14484,C_CND_014485,6/5/2023,Male,9350.0,Diehl Motor CO Inc,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,06457-3834,Hatchback,7438626,Greenville
14485,C_CND_014486,6/5/2023,Male,6160.0,Enterprise Rent A Car,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,60504-7114,SUV,6060002,Pasco
14486,C_CND_014487,6/5/2023,Male,148.5,Gartner Buick Hyundai Saab,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22000,38701-8047,SUV,7608592,Janesville
14487,C_CND_014488,6/5/2023,Male,5940.0,Hatfield Volkswagen,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,99301-3882,Hatchback,8581508,Scottsdale
14488,C_CND_014489,6/5/2023,Male,12650.0,Iceberg Rentals,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,53546-9427,SUV,6235149,Austin
14489,C_CND_014490,6/5/2023,Female,9548.0,McKinney Dodge Chrysler Jeep,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,85257-3102,Sedan,6330496,Middletown
14490,C_CND_014491,6/6/2023,Female,18700.0,Capitol KIA,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22001,38701-8047,Passenger,7704312,Greenville
14491,C_CND_014492,6/6/2023,Male,148.5,Chrysler of Tri-Cities,Ford,Expedition,Overhead Camshaft,Manual,Black,10001,99301-3882,SUV,6583434,Pasco
14492,C_CND_014493,6/6/2023,Male,7326.0,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12001,53546-9427,Hatchback,6719141,Janesville
14493,C_CND_014494,6/6/2023,Male,148.5,Classic Chevy,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,85257-3102,Passenger,6007743,Scottsdale
14494,C_CND_014495,6/6/2023,Male,148.5,Clay Johnson Auto Sales,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75001,78758-7841,Passenger,8721956,Austin
14495,C_CND_014496,6/6/2023,Male,50820.0,Diehl Motor CO Inc,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,22001,06457-3834,Sedan,7891708,Middletown
14496,C_CND_014497,6/6/2023,Female,148.5,Star Enterprises Inc,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,99301-3882,Hardtop,6865936,Pasco
14497,C_CND_014498,6/6/2023,Female,13640.0,Gartner Buick Hyundai Saab,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,38701-8047,Hatchback,8164805,Greenville
14498,C_CND_014499,6/6/2023,Female,11876.699999999999,Hatfield Volkswagen,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14971,99301-3882,Passenger,7628920,Pasco
14499,C_CND_014500,6/6/2023,Male,14322.0,Iceberg Rentals,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20201,53546-9427,Hatchback,7893660,Janesville
14500,C_CND_014501,6/6/2023,Male,4400.0,Suburban Ford,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,53546-9427,Hardtop,8288007,Janesville
14501,C_CND_014502,6/6/2023,Female,12188.0,Motor Vehicle Branch Office,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19801,78758-7841,SUV,6599633,Austin
14502,C_CND_014503,6/6/2023,Female,13750.0,Nebo Chevrolet,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,06457-3834,Sedan,8776105,Middletown
14503,C_CND_014504,6/6/2023,Male,13145.0,Race Car Help,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26501,78758-7841,Hardtop,6863932,Austin
14504,C_CND_014505,6/6/2023,Male,18700.0,Pars Auto Sales,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20001,38701-8047,Passenger,7136613,Greenville
14505,C_CND_014506,6/6/2023,Male,13640.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29001,99301-3882,Passenger,6396572,Pasco
14506,C_CND_014507,6/6/2023,Female,7535.0,Progressive Shippers Cooperative Association No,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,29001,53546-9427,SUV,6291169,Janesville
14507,C_CND_014508,6/6/2023,Male,6765.0,Progressive Shippers Cooperative Association No,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,53546-9427,SUV,6315742,Janesville
14508,C_CND_014509,6/6/2023,Female,12650.0,Saab-Belle Dodge,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,60504-7114,Hardtop,6450105,Aurora
14509,C_CND_014510,6/6/2023,Male,148.5,Race Car Help,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,78758-7841,Sedan,8813831,Austin
14510,C_CND_014511,6/6/2023,Male,5170.0,Ryder Truck Rental and Leasing,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,06457-3834,Passenger,6004980,Middletown
14511,C_CND_014512,6/6/2023,Male,148.5,Saab-Belle Dodge,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,60504-7114,SUV,7421895,Aurora
14512,C_CND_014513,6/6/2023,Male,5665.0,Scrivener Performance Engineering,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12000,38701-8047,SUV,6930213,Greenville
14513,C_CND_014514,6/6/2023,Male,6638.5,Star Enterprises Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9500,99301-3882,Hatchback,6807682,Pasco
14514,C_CND_014515,6/6/2023,Male,9570.0,Suburban Ford,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,53546-9427,Hatchback,6232919,Janesville
14515,C_CND_014516,6/6/2023,Male,9350.0,Tri-State Mack Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,85257-3102,Hatchback,7586808,Scottsdale
14516,C_CND_014517,6/6/2023,Female,8029.999999999999,U-Haul CO,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28000,78758-7841,Sedan,6152906,Austin
14517,C_CND_014518,6/6/2023,Male,11660.0,Progressive Shippers Cooperative Association No,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,53546-9427,Hatchback,8438764,Janesville
14518,C_CND_014519,6/6/2023,Male,16500.0,Rabun Used Car Sales,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36000,85257-3102,Hatchback,7135061,Scottsdale
14519,C_CND_014520,6/6/2023,Male,148.5,Race Car Help,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,78758-7841,Sedan,7013285,Austin
14520,C_CND_014521,6/6/2023,Male,13761.0,Ryder Truck Rental and Leasing,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23100,06457-3834,SUV,6656960,Middletown
14521,C_CND_014522,6/6/2023,Female,5830.0,U-Haul CO,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,78758-7841,Hardtop,7147685,Austin
14522,C_CND_014523,6/6/2023,Male,148.5,Scrivener Performance Engineering,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,14000,38701-8047,SUV,8052772,Greenville
14523,C_CND_014524,6/6/2023,Male,10450.0,Star Enterprises Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,99301-3882,Hatchback,7848418,Pasco
14524,C_CND_014525,6/6/2023,Male,7425.0,Tri-State Mack Inc,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,17000,85257-3102,Hardtop,8428123,Austin
14525,C_CND_014526,6/6/2023,Female,6598.9,U-Haul CO,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,39900,78758-7841,Hardtop,8568163,Austin
14526,C_CND_014527,6/6/2023,Male,148.5,Tri-State Mack Inc,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,85257-3102,Sedan,6228340,Scottsdale
14527,C_CND_014528,6/6/2023,Male,148.5,Rabun Used Car Sales,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,85257-3102,Hardtop,8179366,Austin
14528,C_CND_014529,6/6/2023,Male,148.5,Buddy Storbeck's Diesel Service Inc,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,06457-3834,Hatchback,8502588,Middletown
14529,C_CND_014530,6/6/2023,Male,13079.0,C & M Motors Inc,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18900,60504-7114,Hatchback,6507478,Aurora
14530,C_CND_014531,6/6/2023,Male,6710.0,Capitol KIA,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,38701-8047,Passenger,7006992,Greenville
14531,C_CND_014532,6/6/2023,Male,148.5,Chrysler of Tri-Cities,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,99301-3882,Passenger,6334224,Pasco
14532,C_CND_014533,6/6/2023,Male,8387.5,Tri-State Mack Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26500,85257-3102,Hardtop,8788078,Austin
14533,C_CND_014534,6/6/2023,Male,148.5,Ryder Truck Rental and Leasing,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,17001,06457-3834,Hardtop,7486618,Middletown
14534,C_CND_014535,6/6/2023,Male,5412.0,Clay Johnson Auto Sales,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,78758-7841,Hatchback,6244059,Austin
14535,C_CND_014536,6/6/2023,Male,9801.0,Diehl Motor CO Inc,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29000,06457-3834,Hatchback,8620313,Middletown
14536,C_CND_014537,6/6/2023,Male,8866.0,Enterprise Rent A Car,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,60504-7114,Passenger,6503554,Aurora
14537,C_CND_014538,6/6/2023,Male,148.5,Gartner Buick Hyundai Saab,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,38701-8047,Hatchback,6135016,Greenville
14538,C_CND_014539,6/6/2023,Female,17325.0,Hatfield Volkswagen,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31500,99301-3882,Passenger,6328709,Pasco
14539,C_CND_014540,6/6/2023,Male,148.5,Iceberg Rentals,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19000,53546-9427,SUV,8743345,Janesville
14540,C_CND_014541,6/6/2023,Male,12705.0,McKinney Dodge Chrysler Jeep,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,25500,85257-3102,Hatchback,6958035,Scottsdale
14541,C_CND_014542,6/6/2023,Male,6985.0,Buddy Storbeck's Diesel Service Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,06457-3834,SUV,8335817,Middletown
14542,C_CND_014543,6/6/2023,Male,10725.0,C & M Motors Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Sedan,8599555,Aurora
14543,C_CND_014544,6/6/2023,Male,148.5,Saab-Belle Dodge,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21000,60504-7114,Hardtop,8632904,Aurora
14544,C_CND_014545,6/6/2023,Male,6160.0,Chrysler of Tri-Cities,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,99301-3882,Hatchback,6264349,Pasco
14545,C_CND_014546,6/6/2023,Male,7260.0,Rabun Used Car Sales,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49000,85257-3102,Hardtop,8410683,Austin
14546,C_CND_014547,6/6/2023,Female,10571.0,Classic Chevy,BMW,323i,Overhead Camshaft,Manual,Pale White,21000,85257-3102,Hatchback,8857251,Scottsdale
14547,C_CND_014548,6/6/2023,Female,10778.768,Clay Johnson Auto Sales,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,21880,78758-7841,Sedan,7095367,Austin
14548,C_CND_014549,6/6/2023,Female,18150.0,Diehl Motor CO Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,06457-3834,Hatchback,7526651,Middletown
14549,C_CND_014550,6/6/2023,Male,148.5,Enterprise Rent A Car,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60000,60504-7114,Passenger,8897647,Aurora
14550,C_CND_014551,6/6/2023,Male,3905.0,Gartner Buick Hyundai Saab,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,38701-8047,SUV,8537017,Greenville
14551,C_CND_014552,6/6/2023,Male,6050.0,Hatfield Volkswagen,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,99301-3882,Hatchback,7388415,Pasco
14552,C_CND_014553,6/6/2023,Male,4620.0,Iceberg Rentals,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,53546-9427,Hatchback,7363091,Janesville
14553,C_CND_014554,6/6/2023,Female,3795.0,McKinney Dodge Chrysler Jeep,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,85257-3102,Sedan,7276133,Scottsdale
14554,C_CND_014555,6/6/2023,Male,4389.0,Motor Vehicle Branch Office,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,78758-7841,Hatchback,6051693,Austin
14555,C_CND_014556,6/6/2023,Male,10340.0,Nebo Chevrolet,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,71000,06457-3834,Hatchback,7677554,Middletown
14556,C_CND_014557,6/6/2023,Male,12155.0,New Castle Ford Lincoln Mercury,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31500,60504-7114,Passenger,8011935,Aurora
14557,C_CND_014558,6/6/2023,Female,7700.0,Chrysler Plymouth,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Hardtop,7806557,Janesville
14558,C_CND_014559,6/6/2023,Male,10615.0,Motor Vehicle Branch Office,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,78758-7841,Passenger,6461571,Aurora
14559,C_CND_014560,6/6/2023,Male,148.5,Nebo Chevrolet,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,06457-3834,Hatchback,6853166,Greenville
14560,C_CND_014561,6/6/2023,Male,148.5,Ryder Truck Rental and Leasing,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hardtop,6044842,Middletown
14561,C_CND_014562,6/6/2023,Male,7700.0,Pars Auto Sales,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,38701-8047,Hatchback,8438866,Janesville
14562,C_CND_014563,6/6/2023,Male,6765.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,99301-3882,Passenger,7504709,Scottsdale
14563,C_CND_014564,6/6/2023,Male,8525.0,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Passenger,6160549,Austin
14564,C_CND_014565,6/6/2023,Male,8084.999999999999,Rabun Used Car Sales,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,85257-3102,Hatchback,8087902,Middletown
14565,C_CND_014566,6/6/2023,Female,4510.0,Race Car Help,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,78758-7841,Passenger,6645776,Aurora
14566,C_CND_014567,6/6/2023,Female,13970.0,Ryder Truck Rental and Leasing,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,06457-3834,SUV,6273416,Greenville
14567,C_CND_014568,6/6/2023,Female,11891.0,Saab-Belle Dodge,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14100,60504-7114,SUV,8642575,Pasco
14568,C_CND_014569,6/6/2023,Male,6050.0,Scrivener Performance Engineering,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000,38701-8047,SUV,6263729,Janesville
14569,C_CND_014570,6/6/2023,Male,11000.0,Star Enterprises Inc,Audi,A8,Overhead Camshaft,Manual,Black,44000,99301-3882,Passenger,8077507,Scottsdale
14570,C_CND_014571,6/6/2023,Male,8580.0,Suburban Ford,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,53546-9427,Passenger,8846683,Austin
14571,C_CND_014572,6/6/2023,Female,10582.0,Tri-State Mack Inc,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,85257-3102,Passenger,8700817,Middletown
14572,C_CND_014573,6/6/2023,Female,13860.0,U-Haul CO,Ford,F-Series,Overhead Camshaft,Manual,Black,22001,78758-7841,Passenger,7073960,Aurora
14573,C_CND_014574,6/6/2023,Male,8910.0,Progressive Shippers Cooperative Association No,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26001,53546-9427,SUV,6794104,Greenville
14574,C_CND_014575,6/6/2023,Male,9273.0,Rabun Used Car Sales,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,85257-3102,SUV,8260538,Pasco
14575,C_CND_014576,6/7/2023,Female,4840.0,Rabun Used Car Sales,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,85257-3102,SUV,8204629,Scottsdale
14576,C_CND_014577,6/7/2023,Female,5720.0,Race Car Help,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24001,78758-7841,Sedan,6919219,Austin
14577,C_CND_014578,6/7/2023,Male,148.5,Ryder Truck Rental and Leasing,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,06457-3834,Passenger,8814200,Middletown
14578,C_CND_014579,6/7/2023,Female,148.5,Saab-Belle Dodge,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,60504-7114,Passenger,7149875,Aurora
14579,C_CND_014580,6/7/2023,Male,148.5,Suburban Ford,Lincoln,Town car,Overhead Camshaft,Manual,Black,17000,53546-9427,Hatchback,8106082,Janesville
14580,C_CND_014581,6/7/2023,Male,6941.0,Chrysler Plymouth,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,53546-9427,Hardtop,6213846,Janesville
14581,C_CND_014582,6/7/2023,Male,148.5,U-Haul CO,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Sedan,8013837,Austin
14582,C_CND_014583,6/7/2023,Male,148.5,Buddy Storbeck's Diesel Service Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,06457-3834,Hatchback,7849476,Middletown
14583,C_CND_014584,6/7/2023,Male,148.5,Motor Vehicle Branch Office,Lexus,GS300,Overhead Camshaft,Manual,Black,51000,78758-7841,Passenger,7979057,Austin
14584,C_CND_014585,6/7/2023,Male,148.5,Nebo Chevrolet,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,Hatchback,7242840,Middletown
14585,C_CND_014586,6/7/2023,Male,22000.0,New Castle Ford Lincoln Mercury,Acura,TL,Overhead Camshaft,Manual,Black,21000,60504-7114,Hatchback,7032785,Aurora
14586,C_CND_014587,6/7/2023,Male,6171.0,Progressive Shippers Cooperative Association No,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Black,16001,53546-9427,Hardtop,6107325,Janesville
14587,C_CND_014588,6/7/2023,Male,13750.0,Diehl Motor CO Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,06457-3834,Hardtop,6617815,Middletown
14588,C_CND_014589,6/7/2023,Male,7287.5,Progressive Shippers Cooperative Association No,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12500,53546-9427,Hatchback,8952287,Janesville
14589,C_CND_014590,6/7/2023,Female,7700.0,Rabun Used Car Sales,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Hatchback,6836402,Scottsdale
14590,C_CND_014591,6/7/2023,Female,14025.0,Race Car Help,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,78758-7841,Passenger,7809312,Austin
14591,C_CND_014592,6/7/2023,Male,6600.0,Race Car Help,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44001,78758-7841,Hatchback,7006760,Janesville
14592,C_CND_014593,6/7/2023,Female,5032.5,Ryder Truck Rental and Leasing,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19501,06457-3834,Sedan,8252678,Scottsdale
14593,C_CND_014594,6/7/2023,Male,12331.0,Star Enterprises Inc,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53100,99301-3882,Hardtop,8785641,Pasco
14594,C_CND_014595,6/7/2023,Male,3355.0,Scrivener Performance Engineering,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,38701-8047,SUV,7344219,Middletown
14595,C_CND_014596,6/9/2023,Female,7370.0,Scrivener Performance Engineering,Honda,Accord,Overhead Camshaft,Manual,Black,43001,38701-8047,Sedan,7922847,Greenville
14596,C_CND_014597,6/9/2023,Male,17600.0,Star Enterprises Inc,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,99301-3882,Passenger,8839692,Pasco
14597,C_CND_014598,6/9/2023,Male,148.5,Suburban Ford,Volkswagen,Cabrio,Overhead Camshaft,Manual,Pale White,25001,53546-9427,Sedan,8783917,Janesville
14598,C_CND_014599,6/9/2023,Male,19030.0,Tri-State Mack Inc,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,26001,85257-3102,Sedan,6721724,Scottsdale
14599,C_CND_014600,6/9/2023,Male,148.5,Pitre Buick-Pontiac-Gmc of Scottsdale,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22001,99301-3882,Hardtop,8270276,Pasco
14600,C_CND_014601,6/9/2023,Male,33000.0,U-Haul CO,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75001,78758-7841,Hardtop,8170460,Austin
14601,C_CND_014602,6/9/2023,Male,148.5,Chrysler of Tri-Cities,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,99301-3882,Hatchback,7138614,Pasco
14602,C_CND_014603,6/9/2023,Male,13090.0,Chrysler Plymouth,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,53546-9427,SUV,6999520,Janesville
14603,C_CND_014604,6/9/2023,Male,5500.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Audi,A6,Overhead Camshaft,Manual,Black,15000,99301-3882,SUV,6286098,Pasco
14604,C_CND_014605,6/9/2023,Male,148.5,Progressive Shippers Cooperative Association No,Chrysler,Town & Country,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Sedan,7057310,Janesville
